,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,01.Feb,02.Mar
674,693.0875276,190.1097478,211.8861452,140.0972448,191.9573157,743.7500722,684.3950792,2294.960093,3431.697716,615.1798942,714.0050248,2512.77783,2356.118677,3393.480958,904.3468775,721.3446261,799.6043298
676,963.5804591,310.6695635,320.155462,351.1101114,288.762109,599.0525129,840.928513,2406.367468,6018.286247,587.1945729,758.682269,3589.760339,3028.194233,3511.717595,1331.207392,1229.413467,823.3859444
678,2839.181239,11249.19576,8732.515808,13685.06278,8113.735702,3976.46878,2724.810379,3645.736597,4172.393269,3755.616967,3422.865441,3811.950973,4212.036816,3984.663154,2867.162039,3481.218502,4072.339809
679,1941.602708,1373.772624,1413.328238,1521.114771,1564.366181,1953.366602,2020.182576,3764.476367,5349.872101,2105.941392,2107.172166,5502.125214,4188.635868,4543.396513,2149.281038,2041.189698,2051.433078
685,3470.78134,2418.909147,2796.017375,2532.450274,2854.410962,4354.17684,3715.351091,6076.159364,14984.14231,3895.8348,4110.281856,7516.901346,8773.787184,9416.396543,5147.162134,3412.152778,3943.556944
689,7160.01776,2313.519055,2806.552585,1982.310522,1922.246138,6735.898261,6093.124081,9026.247605,10059.07306,6499.577064,6067.856346,13041.39631,13236.09261,11769.03226,8482.667496,6543.327776,7181.887758
699,16012.38806,1190.717705,1138.171342,1215.108709,1268.090253,18951.50807,18074.78378,19844.67475,22596.63544,19516.40811,21919.2011,16324.38092,15197.09497,22418.59215,19767.72976,20708.03666,19859.23456
701,3167.949309,2861.068273,2331.740737,2264.933201,3165.020257,3786.865625,3775.166625,7080.547289,10998.52763,3682.575282,3561.238551,10827.85551,8108.611466,12155.11269,5366.482573,3393.132326,3592.430906
703,2273.900836,757.322722,680.8378515,637.8619717,630.5492287,2374.705387,2610.74719,2602.266123,2452.125012,2554.199164,2429.142149,2435.494023,2484.615989,2162.956285,2393.978551,2120.276753,2581.990462
713,1591.279599,15025.5365,937.5586542,876.5930859,4082.88421,1969.926025,1633.256601,1442.207363,1297.295599,1870.487831,1196.378472,1567.169503,1528.591329,1435.081122,1198.065386,1390.637848,1457.500255
717,4552.788984,4479.158685,4546.739127,4718.091921,4703.641311,5193.994773,5060.402854,10563.04307,21120.10827,4495.108079,5332.760121,11849.17403,11144.33761,13164.44963,6261.926518,5034.916634,5697.182605
729,1651.93759,519.319499,471.4841429,402.4565017,483.0242951,2686.363408,2720.71049,3225.136568,3102.849183,2490.79673,2686.347177,3137.431045,2640.869925,3483.304071,2636.793053,1801.632119,2256.950894
730,2270.574389,1086.993424,972.7203288,1098.637794,1220.14307,2349.980074,2196.767937,5813.548402,8760.898627,2233.580359,2336.177238,7196.595388,5641.257318,6788.009645,3206.390061,2315.605195,2115.914957
732,927.5722946,6908.042157,590.2424293,562.7455532,2413.663659,1087.148111,1074.170125,845.3909276,830.1381204,1018.374235,867.1997579,833.4149704,886.2643065,824.1153625,796.0695519,1084.989183,945.6213706
737,14434.2757,8228.675149,8179.176234,7981.047505,8404.681074,14385.74111,15002.67166,18339.08352,25695.40041,14038.97555,15318.19653,20822.96349,20078.09714,20998.81786,15092.52312,12524.4678,14581.50634
743,684.8571847,7477.804042,516.5903031,549.8000367,1155.131696,938.6925597,857.5073341,671.2692529,757.174854,797.2227268,661.9865145,709.9163016,668.421533,681.6649888,571.8107685,782.5205728,688.9475068
754,3738.242892,2937.308707,2814.529959,2872.864164,2957.519987,4101.129577,4311.371159,6080.839082,9481.631106,4182.001275,4681.458896,7123.301489,6773.888672,7582.564108,4967.636601,4107.078323,3906.175402
755,17528.17729,6858.992572,6465.807142,6396.691163,9136.053958,22642.8768,21691.86682,19631.4698,11781.62528,22728.83669,20438.43802,12477.89014,16090.16766,16176.80856,21749.88699,15624.10868,17648.95875
757,5777.430743,3462.534399,3432.941197,3514.830281,3646.883704,6297.544496,5173.23693,11216.3479,16266.71576,5166.872479,6152.98271,14786.85245,13952.06671,15497.40511,6743.412209,5962.070204,6197.761409
758,4530.003291,3476.150848,2810.171617,3176.151724,2866.499371,5753.223502,7199.444553,19791.79161,58858.68581,4906.633672,6447.482354,27526.01077,21903.96276,30532.23459,9854.94228,5688.346289,5662.617751
763,3361.524475,2840.1396,2595.764178,2543.449222,2779.388034,3822.659797,4146.251897,10844.90731,10672.08694,3752.045166,4098.672963,12303.24414,8713.926015,12823.49675,4841.142027,4558.96071,4196.661693
764,18556.87538,44433.21588,51830.24447,58872.19668,44720.87103,22306.23492,27326.07428,18454.41937,20258.19584,22100.60232,25177.63893,11445.30262,11574.94589,13721.23378,16751.30584,24328.74276,25612.45026
784,15794.56165,1556.618618,1471.983604,1568.397075,1918.729254,7402.262212,8952.337602,13970.17164,16488.88354,7084.964313,6848.085031,13298.81681,15802.31763,18598.38071,22222.79999,21312.86552,27208.3136
786,1559.335579,589.2685599,659.4297785,737.7259451,401.2599486,1762.089116,2253.299232,3442.180053,16459.02778,1732.375003,2026.246055,6729.437455,4973.20583,6590.593587,2459.5832,2024.340898,2026.531358
787,4649.132762,2323.666316,1992.246043,2185.630328,2078.02606,4555.976658,4515.40072,6935.401477,8658.606882,3645.299974,2928.230683,8635.686001,6811.806558,7433.37024,5243.051884,4691.429401,4321.747646
792,2228.692721,4509.140664,2878.267757,3429.028458,2405.563538,2750.216171,2338.778078,4962.279229,7819.453067,2684.918825,2564.208539,6825.130446,6403.602522,5882.681924,2972.223081,2253.308943,2331.886647
796,3090.90075,1535.800611,1360.666875,1510.612427,1491.800592,3954.291325,3838.685137,5620.437648,7049.15226,3867.422381,3579.626766,6410.983664,7551.268732,7411.999563,4692.055335,3357.70427,3990.963416
797,1034891.358,358204.9884,345528.191,381508.0436,368562.1763,1305446.878,1323338.185,1019149.111,1053302.364,1218854.72,1371509.11,727194.4582,751643.5177,803726.9091,1385204.88,1207611.645,1473741.11
798,1822.525013,1122.586774,1247.111484,1212.341607,1136.90869,2474.627591,2272.125167,4180.578662,5952.951243,2268.80884,2156.815475,4635.545436,4714.314443,4503.753981,2924.860426,2065.42955,2433.254352
801,144042.0232,62397.16196,62342.45355,69476.74755,67218.02185,131433.42,135795.72,126280.2774,128229.9088,129400.354,138272.6788,106407.946,104058.7448,108748.3453,148350.4835,176243.6042,180825.2265
803,12705.96027,5032.497541,4798.758051,4554.246222,3795.915486,11350.34399,8245.837796,16234.43174,16782.00263,12802.79642,9286.11589,20382.33145,20837.67759,21387.19091,14395.89537,12036.55101,11454.98698
808,4393.852569,919.9260474,844.241647,939.5950658,1425.640012,4692.865737,6083.826106,16284.45121,50799.54899,4822.396949,4911.691854,27186.45568,20260.01259,27547.01149,10619.18577,3637.579541,4372.592184
811,1351.927917,888.6910385,963.8238981,920.2124176,868.709187,1319.276699,1263.832693,4196.594962,4070.436158,1448.91239,1182.744981,6622.148353,5398.244424,5870.813441,1351.697003,1497.129401,1187.552497
816,4421.13751,13621.28551,5892.207039,7691.335582,3710.282626,5729.981755,4669.852777,11172.43795,16782.07923,5375.269011,3686.077822,13629.53984,12646.06998,17047.07766,6682.802739,6055.823519,5117.967978
819,3384.777347,603.6880612,380.8341261,546.5457644,523.6794061,4251.127847,4646.416846,2890.829748,1798.602466,5008.118997,4609.983826,1348.166215,1897.328402,1512.849966,4084.437681,3049.623785,3926.14139
824,1698.72028,1952.274389,1948.808197,1717.544939,1680.355617,1812.645102,1708.733476,3768.199862,6134.179542,1897.646292,1776.567512,5688.315514,4489.003754,5765.029276,2278.352857,1909.018393,1808.530208
826,3117.349277,1309.584762,1132.921462,689.3238854,1055.552797,2414.429992,2050.14017,5389.81869,3180.676995,2441.345569,2426.74611,9552.909301,8739.400025,6633.908894,3248.141712,2643.086801,1873.242342
834,3412.44656,2664.994299,2011.407921,1974.958121,2124.52202,3570.890743,3570.39092,7078.040776,12542.84039,3658.690996,3477.319978,8705.930158,7904.976613,7196.535006,4778.099729,3271.398068,3471.565381
838,933.8210901,160.8358543,107.1266825,146.5540842,93.58452349,649.9606236,681.9153658,941.263428,923.2901557,748.2871229,622.272847,823.4904827,886.4370256,910.4490437,1168.036703,1275.13575,1569.932206
839,13763.87704,2483.065088,3272.439042,3797.182133,3945.405403,15341.69612,12896.93097,13184.23287,15204.03507,14596.8923,15497.2842,11377.98228,12870.29058,13248.45604,12209.469,13777.17699,17013.41695
841,2033.233581,1821.20365,2227.018923,1704.998166,1540.898117,1532.488934,1655.917043,4420.247037,6404.793135,1756.476758,1552.634369,6928.996271,6927.057437,6807.969537,2418.282666,2400.070592,1761.157139
847,46861.56886,24934.78524,20216.51646,22073.63314,22107.86895,51522.31105,54629.06678,37350.79567,33575.58399,52186.2332,55253.63279,22321.74671,24611.75622,25153.15807,48423.90925,50116.55015,58051.75898
853,119208.7307,58150.47897,55857.16927,58612.01208,60294.32682,114974.2027,113512.039,94717.9595,82322.11833,115725.1627,116039.0151,75357.31933,79756.73687,78040.6165,117327.5384,99154.05133,121674.298
857,3019.970884,3260.762324,2168.152261,2774.927643,2300.365375,2565.144966,2410.013121,4771.618269,11802.34296,3249.963923,2859.022504,7366.925869,6324.174416,7581.114019,4812.796104,4827.31966,3755.509285
859,982.4818564,189.0797719,222.5340681,268.855256,259.2722662,849.3773335,1025.801426,931.4895951,1160.935592,786.7502319,783.8156261,911.0656833,1007.192542,905.5685483,1383.358662,1548.311881,2365.667361
864,154069.4034,69710.01894,76627.63122,86380.73653,68519.50153,207036.1756,225364.0762,192689.8021,185406.8213,209817.678,202575.9047,164394.411,169585.9758,144545.6273,190827.382,195060.7334,185537.3896
867,1647.809089,1188.078913,1188.269048,1177.668851,1205.937238,1567.508602,1739.61132,3527.208297,5148.36958,1897.314275,1586.628534,5300.726546,4341.796776,5396.434833,2635.10804,1773.816847,1803.048644
869,1762.060756,311.8128224,262.0634233,330.4901544,261.4197252,2288.152806,2288.388423,2613.31064,3414.377087,2358.552301,2565.524297,2621.890193,3129.81043,3137.887636,2246.450083,2262.715671,2646.951049
871,9061.430213,3514.955813,2998.294997,4072.414518,3643.945368,8454.25032,6968.244083,15721.93415,18558.62729,7123.946797,6843.394406,19576.88742,17153.00778,21276.58216,8754.544291,10319.37021,6415.580635
872,3845.135073,5334.779418,3728.996763,4502.992387,4313.588455,4773.515848,3929.207106,11755.35627,47314.37168,4450.951752,3906.063398,23328.75103,15201.38508,25023.5949,10568.0842,5703.578631,7339.615978
873,303312.8732,98234.25117,107212.7472,111010.6149,118108.103,391988.1744,293513.6195,232226.1065,188133.7716,340709.3979,318465.1806,162942.86,188045.3296,176042.5312,310231.3177,310984.5718,325857.3454
874,7065.103065,18237.79832,17591.32676,19641.54599,18665.59726,6982.233632,9762.84687,5538.953874,5183.946479,8468.403719,7274.346879,4388.573312,4796.560498,6007.599616,7606.828053,8371.033586,9648.339737
877,1911.256154,1416.731985,1433.625242,1439.454954,1424.385654,2136.747457,1910.56135,2770.267563,4419.269788,2050.100556,1920.372695,3476.420512,2885.03473,3626.612533,2507.600389,2046.31445,2137.216178
879,2524.437763,1591.542823,1291.306426,1312.319809,1505.132132,2545.748283,2831.872786,4346.988368,5548.884793,2865.440961,3336.959037,5159.948009,3893.471557,4323.329348,3315.445813,2961.046417,2840.779417
883,1758.173081,603.6312544,665.0660643,706.0302418,626.4499756,1057.467481,992.3707139,2238.455754,1307.791367,1467.715425,1481.209325,3185.183675,3836.026809,3556.786251,2239.945606,970.0585652,1493.563993
886,719.8931704,432.9903707,496.1078974,460.3327885,334.4251891,600.1196329,559.5051916,653.0294794,504.4105857,602.060372,532.80843,648.1934293,726.4959805,7916.537485,4258.162507,1573.84406,2235.665055
888,4132.641023,1605.08001,1701.530103,1833.61189,1608.524053,1688.942826,1670.594229,1470.454204,1293.481956,1584.557047,1679.614113,1336.425377,1518.082781,56925.49879,26207.25848,10987.68439,11032.94104
891,708.1152194,363.5793027,359.4367566,348.1463884,263.7087167,547.4478615,415.7152707,606.2378551,540.7152267,466.703717,392.0779189,700.7871124,673.2905635,2570.548361,1427.84541,809.6922089,774.2880184
898,21174.04757,9886.899865,5900.087195,7938.51796,9784.603616,21512.69134,21500.42915,18106.70003,12755.55749,22211.78033,22139.07246,13136.18051,17435.79095,12460.13718,17144.66335,18670.72856,21705.35124
909,6186.954562,6885.704604,3463.699813,3971.656118,4664.473978,4929.519345,4841.49991,29118.58746,68754.02417,5032.670834,5524.031922,54395.98451,33374.22901,44188.43633,11018.13096,4654.034112,5571.494816
910,5629.924196,4326.113626,4059.029828,4218.318028,4363.690427,6334.762623,6222.953178,10250.14869,14074.54004,6479.34387,6413.390345,10831.39055,10690.39182,11981.03811,7857.092458,7356.583745,5974.163355
911,62212.52031,10701.51325,31256.24749,23392.54456,12601.84157,78943.69716,63111.47277,75602.38296,58891.96711,72904.23126,49131.60648,102620.1882,102446.0004,91868.76244,43909.6004,43447.76878,30750.00575
913,2056.407018,9876.274595,7749.321813,10147.29144,8540.511128,2097.937471,2818.415863,2362.957325,1954.561655,2379.044721,1850.45683,1786.358365,2079.228353,1163.144461,1534.661664,2109.686931,2046.943637
915,1617.800409,364.2239033,348.3879737,351.6514409,303.6810617,747.7708945,618.3304293,772.1026618,658.52794,699.2612115,609.0553798,901.1756489,855.7655849,23502.58125,9636.115565,4328.836934,3803.384908
916,5582.387801,912.5812852,848.3397433,1300.89612,1171.994863,2901.012202,3088.132138,5913.452681,6821.790286,3573.305187,2126.413011,5171.664591,6473.154473,7231.957713,7765.937939,9188.226758,12782.35434
922,20638.87431,4401.922119,9860.147351,8275.857927,5228.776615,27668.88018,22198.87163,26479.57848,20275.66209,25624.31253,19040.0445,34550.77646,36100.52332,31452.33933,15913.25764,16411.76035,10151.90664
924,926329.459,309538.3051,556521.1281,438546.0353,333414.526,1588420.813,1445064.933,1424720.252,957872.8044,1427181.936,1055787.546,1673092.464,1808891.072,1743378.474,918757.5871,750658.6985,721138.7251
928,453821.3606,149970.9349,260019.9369,204686.6763,153340.605,729808.9071,670961.2047,675566.6881,458393.6486,670389.174,501558.3015,792409.0899,859075.9911,821479.852,438610.5627,411652.3833,338438.5937
930,676.6585726,5542.345863,506.9388548,480.5693344,1557.718125,1041.215047,934.9234726,846.5541746,782.200025,928.0423413,714.3578618,825.6918807,819.1212281,760.3895369,665.6713974,827.0538855,802.1801032
935,28557.44082,107725.7547,73143.39922,98907.86841,88943.44348,23769.7423,37416.01861,30770.5204,27165.15657,27710.57239,24398.89721,24833.17993,29100.18403,21606.07561,23708.74746,27480.90532,27286.34631
936,756.1420796,408.0141347,406.7836708,500.4755614,389.7312281,833.4372389,986.6866341,2019.263648,5446.434989,1020.788105,1209.06882,2811.065545,2089.249728,2913.724018,1201.643915,1120.330566,959.9334253
942,959.5204304,161.5763258,117.4797463,58.15247208,33.00292897,588.5408641,466.2352617,4168.119511,2564.668586,627.7652871,550.5831049,5299.409389,5422.505397,4443.528796,671.7828772,638.3548278,575.6450431
949,46940.71586,20280.22559,20724.33307,22531.39106,15169.89233,58580.79094,51956.03102,71040.77493,34443.55404,51734.75781,40713.21413,87140.75271,84568.34923,79165.8164,36597.07047,28970.83004,25795.06768
954,169070.4761,44718.51267,67334.18609,72124.02239,47701.75588,255224.8546,204118.6582,252902.1094,162912.6055,234171.3598,171262.2948,302683.0631,309125.0055,297056.0017,140569.231,114761.8087,102530.5192
959,99409.1218,66825.41829,69136.71661,70381.55077,68335.08656,106653.5979,101881.4197,110621.0806,113095.3146,103980.1551,105529.6044,118175.2547,121227.6301,121688.6141,114028.488,107118.4371,115212.2174
962,457.5869681,216.62756,227.4981177,205.6255123,161.0793498,374.3036622,345.3248748,420.6146674,348.3917466,407.8149459,335.6572802,466.180486,424.457865,1342.794521,860.6234825,479.1237015,675.4779068
964,641.2456639,1732.922489,2327.797119,2067.017781,1650.60025,777.998748,657.1876113,575.5315252,522.2189275,584.7663977,769.6861104,451.779062,415.7531938,468.1823504,578.7475178,731.9244383,709.4134751
970,21097.14303,12106.5951,14022.42933,13045.43765,12395.43935,25002.89435,24327.52839,28440.29859,28654.9972,24851.35582,24612.61112,30024.42687,29126.90578,30599.07083,27205.71706,24565.61004,26789.59495
972,4714.615456,10637.81805,5226.933668,6029.585429,4141.210785,3499.423539,5139.49955,13136.57821,17834.28552,4391.438071,4126.314244,15404.53316,13549.75167,21160.29821,5942.224877,6620.781035,4348.893273
976,4326.012505,23053.29495,18619.63836,22808.44779,28210.37468,4475.229581,3745.70436,5526.696762,7031.233933,4339.609874,5067.82894,5294.733907,5142.777494,5628.536682,6487.366551,4374.718907,6245.413284
978,1353.77864,5772.533357,5002.311905,3696.0054,5659.132709,1675.638858,1551.472447,1557.34647,1533.729317,1513.478244,1522.134437,1660.789523,2153.813557,1784.010525,1631.275587,1510.110069,1479.080124
979,1807.696964,338.0940743,222.3711899,331.6125539,312.2620484,1258.342254,1166.266673,1701.642658,2093.515821,1142.418769,990.2927192,1465.519214,1944.151782,2277.378351,2585.18199,2441.230584,2621.973447
992,614.5909221,472.020492,488.8106959,461.3358994,316.4393142,895.6780067,892.1131078,1058.295487,1395.369875,1015.967053,551.2040565,1541.159051,1496.617151,1615.786941,839.1883364,843.442589,768.3409066
993,8598.588065,4359.927738,3560.754108,3530.207038,6134.718129,13994.03185,12030.55009,21984.45827,24722.09976,11623.90231,14995.93563,20984.41334,23549.48273,20839.56925,18930.48266,8804.556876,13637.41214
1002,496.8944271,2392.168197,396.2326212,366.3143906,868.5813833,583.4515262,569.7461408,459.6006324,435.0540862,571.0252036,435.6695914,490.4764552,466.2054743,467.5107526,462.8452514,457.9156873,525.3735043
1009,13563.66397,4501.830894,6545.811068,4682.964152,5212.502402,18514.00322,21609.22514,20870.28891,12741.61614,24128.67935,17271.61923,29534.13637,50402.89466,68427.14225,14906.01297,8322.302252,8318.809682
